pos_team,posteam_home,posteam_away,def_team,score_differential,yardline_100,half_seconds_remaining,qtr,down,ydstogo,normal_first_down,first_and_short,first_and_long,second_and_short,second_and_medium,second_and_long,third_and_short,third_and_medium,third_and_long,in_redzone,is_two_minute_drill,is_goal_to_go,curr_drive_length,play_type,play_length
BUF,0,1,ARI,-7.0,61.0,1703.0,3,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,pass,13.0
BUF,0,1,ARI,-7.0,36.0,1661.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,24.0,run,-2.0
BUF,0,1,ARI,-7.0,38.0,1619.0,3,2.0,12,0,0,0,0,0,1,0,0,0,0,0,0,22.0,pass,2.0
BUF,0,1,ARI,-7.0,24.0,1579.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,36.0,run,13.0
BUF,0,1,ARI,-7.0,11.0,1538.0,3,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,49.0,run,0.0
BUF,0,1,ARI,-7.0,11.0,1498.0,3,2.0,10,0,0,0,0,0,1,0,0,0,1,0,0,49.0,pass,-4.0
BUF,0,1,ARI,-7.0,11.0,1495.0,3,3.0,10,0,0,0,0,0,0,0,0,1,1,0,0,49.0,pass,11.0
ARI,0,1,BUF,0.0,70.0,1491.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
ARI,0,1,BUF,0.0,68.0,1460.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,run,2.0
BUF,0,1,ARI,0.0,69.0,1373.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-6.0
BUF,0,1,ARI,0.0,66.0,1334.0,3,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,3.0,run,0.0
BUF,0,1,ARI,0.0,66.0,1294.0,3,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,3.0,pass,41.0
BUF,1,0,ARI,0.0,21.0,1225.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,1.0
BUF,1,0,ARI,0.0,20.0,1188.0,3,2.0,9,0,0,0,0,0,1,0,0,0,1,0,0,1.0,pass,7.0
BUF,1,0,ARI,0.0,13.0,1145.0,3,3.0,2,0,0,0,0,0,0,1,0,0,1,0,0,8.0,run,1.0
BUF,1,0,ARI,0.0,11.0,1063.0,3,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,10.0,pass,-2.0
ARI,0,1,BUF,-7.0,70.0,1057.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,3.0
ARI,0,1,BUF,-7.0,67.0,1019.0,3,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,3.0,pass,21.0
ARI,0,1,BUF,-7.0,67.0,1013.0,3,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,3.0,run,29.0
ARI,0,1,BUF,-7.0,38.0,971.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,32.0,run,20.0
ARI,0,1,BUF,-7.0,18.0,928.0,3,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,52.0,run,4.0
ARI,0,1,BUF,-7.0,14.0,900.0,4,2.0,6,0,0,0,0,1,0,0,0,0,1,0,0,56.0,run,2.0
ARI,0,1,BUF,-7.0,12.0,858.0,4,3.0,4,0,0,0,0,0,0,0,1,0,1,0,0,58.0,run,0.0
BUF,0,1,ARI,4.0,70.0,812.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
BUF,0,1,ARI,4.0,64.0,771.0,4,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,pass,14.0
BUF,0,1,ARI,4.0,45.0,731.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,25.0,run,1.0
BUF,0,1,ARI,4.0,44.0,687.0,4,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,26.0,pass,13.0
BUF,0,1,ARI,4.0,49.0,681.0,4,3.0,14,0,0,0,0,0,0,0,0,1,0,0,0,21.0,pass,6.0
BUF,0,1,ARI,4.0,32.0,600.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,38.0,run,-2.0
BUF,0,1,ARI,4.0,34.0,558.0,4,2.0,12,0,0,0,0,0,1,0,0,0,0,0,0,36.0,pass,28.0
BUF,0,1,ARI,4.0,6.0,535.0,4,1.0,6,0,0,0,0,0,0,0,0,0,1,0,1,64.0,pass,6.0
BUF,0,1,ARI,4.0,6.0,531.0,4,2.0,6,0,0,0,0,1,0,0,0,0,1,0,1,64.0,run,6.0
BUF,0,1,ARI,3.0,70.0,511.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,9.0
BUF,0,1,ARI,3.0,61.0,466.0,4,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.0,run,3.0
BUF,0,1,ARI,3.0,68.0,449.0,4,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,pass,5.0
BUF,0,1,ARI,3.0,57.0,414.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,13.0,run,-3.0
BUF,0,1,ARI,3.0,60.0,374.0,4,2.0,13,0,0,0,0,0,1,0,0,0,0,0,0,10.0,pass,-2.0
BUF,0,1,ARI,3.0,53.0,332.0,4,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,17.0,pass,3.0
ARI,0,1,BUF,-3.0,81.0,317.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-3.0
ARI,0,1,BUF,-3.0,81.0,313.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,-6.0
BUF,1,0,ARI,3.0,42.0,270.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,9.0
BUF,1,0,ARI,3.0,28.0,232.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,14.0,run,7.0
BUF,1,0,ARI,3.0,21.0,188.0,4,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,21.0,run,1.0
BUF,1,0,ARI,3.0,20.0,143.0,4,3.0,2,0,0,0,0,0,0,1,0,0,1,0,0,22.0,run,-1.0
ARI,0,1,BUF,-6.0,60.0,116.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,19.0
ARI,0,1,BUF,-6.0,60.0,111.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,0.0,pass,5.0
ARI,0,1,BUF,-6.0,55.0,93.0,4,3.0,5,0,0,0,0,0,0,0,1,0,0,1,0,5.0,pass,4.0
ARI,0,1,BUF,-6.0,43.0,88.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,17.0,pass,4.0
ARI,0,1,BUF,-6.0,39.0,70.0,4,2.0,6,0,0,0,0,1,0,0,0,0,0,1,0,21.0,pass,7.0
ARI,0,1,BUF,-6.0,32.0,44.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,28.0,pass,3.0
ARI,0,1,BUF,-6.0,32.0,40.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,28.0,pass,15.0
ARI,0,1,BUF,-6.0,32.0,36.0,4,3.0,10,0,0,0,0,0,0,0,0,1,0,1,0,28.0,run,3.0
BAL,0,1,KC,0.0,70.0,1800.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
BAL,0,1,KC,0.0,73.0,1735.0,1,2.0,13,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,pass,-4.0
BAL,0,1,KC,0.0,71.0,1700.0,1,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,pass,1.0
BAL,0,1,KC,0.0,53.0,1663.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,17.0,run,1.0
BAL,0,1,KC,0.0,52.0,1620.0,1,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,18.0,pass,-6.0
BAL,0,1,KC,0.0,52.0,1609.0,1,3.0,9,0,0,0,0,0,0,0,0,1,0,0,0,18.0,pass,18.0
BAL,0,1,KC,0.0,33.0,1565.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,37.0,run,6.0
BAL,0,1,KC,0.0,27.0,1526.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,43.0,run,3.0
BAL,0,1,KC,0.0,24.0,1480.0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,46.0,run,11.0
BAL,0,1,KC,0.0,13.0,1440.0,1,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,57.0,run,8.0
BAL,0,1,KC,0.0,5.0,1398.0,1,2.0,2,0,0,0,1,0,0,0,0,0,1,0,0,65.0,run,5.0
KC,0,1,BAL,-7.0,67.0,1389.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,4.0
KC,0,1,BAL,-7.0,56.0,1323.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,11.0,run,4.0
KC,0,1,BAL,-7.0,52.0,1283.0,1,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,15.0,pass,4.0
KC,0,1,BAL,-7.0,21.0,1262.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,46.0,run,21.0
BAL,0,1,KC,0.0,70.0,1255.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,11.0
BAL,0,1,KC,0.0,55.0,1213.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,15.0,run,1.0
BAL,0,1,KC,0.0,54.0,1169.0,1,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,16.0,pass,3.0
BAL,0,1,KC,0.0,51.0,1128.0,1,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,19.0,pass,-1.0
KC,0,1,BAL,0.0,90.0,1075.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-4.0
KC,0,1,BAL,0.0,67.0,1039.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,23.0,pass,3.0
KC,0,1,BAL,0.0,48.0,999.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,42.0,run,1.0
KC,0,1,BAL,0.0,47.0,969.0,1,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,43.0,pass,-3.0
KC,1,0,BAL,0.0,24.0,870.0,2,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,-10.0,pass,11.0
KC,1,0,BAL,0.0,24.0,866.0,2,2.0,20,0,0,0,0,0,1,0,0,0,0,0,0,-10.0,pass,10.0
KC,1,0,BAL,0.0,13.0,824.0,2,3.0,9,0,0,0,0,0,0,0,0,1,1,0,0,1.0,pass,13.0
BAL,0,1,KC,-3.0,70.0,817.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-3.0
BAL,0,1,KC,-3.0,63.0,779.0,2,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,7.0,run,6.0
BAL,0,1,KC,-3.0,57.0,737.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,13.0,pass,-2.0
BAL,0,1,KC,-3.0,62.0,673.0,2,2.0,15,0,0,0,0,0,1,0,0,0,0,0,0,8.0,run,5.0
BAL,0,1,KC,-3.0,57.0,628.0,2,3.0,10,0,0,0,0,0,0,0,0,1,0,0,0,13.0,run,7.0
KC,0,1,BAL,3.0,51.0,579.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
KC,0,1,BAL,3.0,49.0,542.0,2,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,pass,-1.0
KC,0,1,BAL,3.0,53.0,485.0,2,3.0,12,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,pass,20.0
KC,0,1,BAL,3.0,30.0,435.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.0,pass,3.0
KC,0,1,BAL,3.0,18.0,395.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,33.0,run,5.0
KC,0,1,BAL,3.0,13.0,356.0,2,2.0,5,0,0,0,0,1,0,0,0,0,1,0,0,38.0,pass,3.0
KC,0,1,BAL,3.0,13.0,353.0,2,3.0,5,0,0,0,0,0,0,0,1,0,1,0,0,38.0,pass,13.0
BAL,0,1,KC,-6.0,65.0,340.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,5.0,run,6.0
BAL,0,1,KC,-6.0,59.0,303.0,2,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,11.0,run,9.0
BAL,0,1,KC,-6.0,50.0,276.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,20.0,run,13.0
BAL,0,1,KC,-6.0,42.0,206.0,2,1.0,15,0,0,1,0,0,0,0,0,0,0,0,0,28.0,run,3.0
BAL,0,1,KC,-6.0,44.0,141.0,2,2.0,17,0,0,0,0,0,1,0,0,0,0,0,0,26.0,pass,-2.0
BAL,0,1,KC,-6.0,35.0,120.0,2,3.0,8,0,0,0,0,0,0,0,0,1,0,1,0,35.0,pass,1.0
KC,0,1,BAL,6.0,57.0,110.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,8.0
BAL,0,1,KC,-6.0,51.0,104.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,-6.0
BAL,0,1,KC,-6.0,44.0,96.0,2,2.0,3,0,0,0,1,0,0,0,0,0,0,1,0,7.0,run,10.0
BAL,0,1,KC,-6.0,34.0,63.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,17.0,run,6.0
BAL,0,1,KC,-6.0,28.0,32.0,2,2.0,4,0,0,0,0,1,0,0,0,0,0,1,0,23.0,pass,3.0
BAL,0,1,KC,-6.0,19.0,27.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,1,0,32.0,pass,3.0
BAL,0,1,KC,-6.0,10.0,21.0,2,2.0,1,0,0,0,1,0,0,0,0,0,1,1,0,41.0,pass,4.0
BAL,0,1,KC,-6.0,10.0,18.0,2,3.0,1,0,0,0,0,0,0,1,0,0,1,1,0,41.0,run,3.0
BAL,0,1,KC,-6.0,7.0,13.0,2,1.0,7,1,0,0,0,0,0,0,0,0,1,1,1,44.0,pass,-2.0
BAL,0,1,KC,-6.0,7.0,9.0,2,2.0,7,0,0,0,0,1,0,0,0,0,1,1,1,44.0,pass,-3.0
KC,0,1,BAL,3.0,81.0,1794.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,5.0
KC,0,1,BAL,3.0,76.0,1753.0,3,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,5.0,pass,13.0
KC,0,1,BAL,3.0,43.0,1710.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,38.0,pass,15.0
KC,0,1,BAL,3.0,28.0,1647.0,3,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,53.0,pass,10.0
KC,0,1,BAL,3.0,14.0,1639.0,3,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,67.0,pass,-2.0
KC,0,1,BAL,3.0,1.0,1598.0,3,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,80.0,run,1.0
BAL,0,1,KC,-10.0,70.0,1588.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-2.0
BAL,0,1,KC,-10.0,70.0,1584.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,-6.0
BAL,0,1,KC,-10.0,72.0,1545.0,3,3.0,12,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,pass,3.0
BAL,0,1,KC,-10.0,55.0,1503.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,15.0,pass,8.0
BAL,0,1,KC,-10.0,44.0,1464.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,run,-1.0
BAL,0,1,KC,-10.0,45.0,1423.0,3,2.0,11,0,0,0,0,0,1,0,0,0,0,0,0,25.0,pass,38.0
BAL,0,1,KC,-10.0,45.0,1417.0,3,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,25.0,pass,33.0
KC,0,1,BAL,10.0,90.0,1404.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,5.0
KC,0,1,BAL,10.0,85.0,1370.0,3,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,5.0,run,2.0
KC,0,1,BAL,10.0,83.0,1328.0,3,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,7.0,pass,5.0
KC,0,1,BAL,10.0,73.0,1289.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,17.0,pass,4.0
KC,0,1,BAL,10.0,58.0,1253.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,32.0,run,3.0
KC,0,1,BAL,10.0,55.0,1218.0,3,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,35.0,pass,-3.0
KC,0,1,BAL,10.0,45.0,1178.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,45.0,run,5.0
KC,0,1,BAL,10.0,40.0,1136.0,3,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,50.0,pass,5.0
KC,0,1,BAL,10.0,40.0,1130.0,3,3.0,5,0,0,0,0,0,0,0,1,0,0,0,0,50.0,pass,-1.0
BAL,0,1,KC,-10.0,80.0,1117.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-4.0
BAL,0,1,KC,-10.0,80.0,1113.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,12.0
BAL,0,1,KC,-10.0,65.0,1076.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,15.0,run,6.0
BAL,0,1,KC,-10.0,59.0,1036.0,3,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,21.0,run,1.0
BAL,0,1,KC,-10.0,58.0,990.0,3,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,22.0,run,16.0
BAL,0,1,KC,-10.0,52.0,911.0,3,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,28.0,run,3.0
BAL,0,1,KC,-10.0,49.0,900.0,4,2.0,17,0,0,0,0,0,1,0,0,0,0,0,0,31.0,pass,19.0
KC,0,1,BAL,3.0,70.0,887.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,5.0
KC,0,1,BAL,3.0,62.0,856.0,4,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,8.0,run,3.0
KC,0,1,BAL,3.0,59.0,817.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,pass,13.0
KC,0,1,BAL,3.0,46.0,777.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,24.0,run,5.0
KC,0,1,BAL,3.0,41.0,741.0,4,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,29.0,run,2.0
KC,0,1,BAL,3.0,39.0,700.0,4,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,31.0,run,4.0
KC,0,1,BAL,3.0,35.0,671.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,35.0,run,0.0
KC,0,1,BAL,3.0,35.0,632.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,35.0,pass,21.0
BAL,0,1,KC,-10.0,70.0,625.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,8.0
BAL,0,1,KC,-10.0,62.0,586.0,4,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,8.0,pass,-3.0
BAL,0,1,KC,-10.0,58.0,559.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,12.0,run,9.0
BAL,0,1,KC,-10.0,49.0,520.0,4,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,21.0,run,5.0
BAL,0,1,KC,-10.0,44.0,496.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,run,13.0
BAL,0,1,KC,-10.0,31.0,465.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,39.0,pass,31.0
BAL,0,1,KC,-10.0,31.0,458.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,39.0,pass,6.0
