pos_team,posteam_home,posteam_away,def_team,score_differential,yardline_100,half_seconds_remaining,qtr,down,ydstogo,normal_first_down,first_and_short,first_and_long,second_and_short,second_and_medium,second_and_long,third_and_short,third_and_medium,third_and_long,in_redzone,is_two_minute_drill,is_goal_to_go,curr_drive_length,play_type,play_length
DET,1,0,ARI,-10.0,6.0,270.0,2,2.0,6,0,0,0,0,1,0,0,0,0,1,0,1,36.0,pass,6.0
ARI,0,1,DET,4.0,80.0,257.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,9.0
ARI,0,1,DET,4.0,80.0,255.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,26.0
ARI,0,1,DET,4.0,80.0,250.0,2,3.0,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,pass,30.0
DET,0,1,ARI,-4.0,62.0,234.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,-4.0
DET,0,1,ARI,-4.0,66.0,195.0,2,2.0,14,0,0,0,0,0,1,0,0,0,0,0,0,-4.0,pass,4.0
DET,0,1,ARI,-4.0,61.0,151.0,2,3.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1.0,pass,1.0
ARI,0,1,DET,4.0,70.0,113.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,15.0
ARI,0,1,DET,4.0,70.0,109.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,0.0,pass,12.0
ARI,0,1,DET,4.0,58.0,90.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,12.0,pass,11.0
ARI,0,1,DET,4.0,47.0,85.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,23.0,pass,12.0
ARI,0,1,DET,4.0,26.0,76.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,44.0,pass,12.0
ARI,0,1,DET,4.0,26.0,71.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,44.0,run,3.0
ARI,0,1,DET,4.0,23.0,64.0,2,3.0,7,0,0,0,0,0,0,0,1,0,0,1,0,47.0,pass,9.0
ARI,0,1,DET,4.0,14.0,59.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,1,0,56.0,pass,14.0
ARI,0,1,DET,4.0,14.0,55.0,2,2.0,10,0,0,0,0,0,1,0,0,0,1,1,0,56.0,pass,4.0
ARI,0,1,DET,4.0,14.0,51.0,2,3.0,10,0,0,0,0,0,0,0,0,1,1,1,0,56.0,pass,14.0
DET,0,1,ARI,-4.0,78.0,39.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,1.0
DET,0,1,ARI,-4.0,65.0,32.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,13.0,pass,11.0
DET,0,1,ARI,-4.0,65.0,28.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,13.0,pass,13.0
DET,0,1,ARI,-4.0,65.0,24.0,2,3.0,10,0,0,0,0,0,0,0,0,1,0,1,0,13.0,pass,11.0
DET,0,1,ARI,-4.0,46.0,17.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,32.0,pass,1.0
DET,0,1,ARI,-4.0,46.0,12.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,32.0,pass,6.0
DET,0,1,ARI,-4.0,46.0,8.0,2,3.0,10,0,0,0,0,0,0,0,0,1,0,1,0,32.0,pass,2.0
DET,0,1,ARI,-1.0,75.0,1800.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,0.0
DET,0,1,ARI,-1.0,71.0,1721.0,3,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,4.0,pass,7.0
DET,0,1,ARI,-1.0,60.0,1684.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,15.0,run,2.0
DET,0,1,ARI,-1.0,58.0,1644.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,17.0,pass,4.0
DET,0,1,ARI,-1.0,53.0,1604.0,3,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,22.0,pass,1.0
ARI,0,1,DET,1.0,94.0,1586.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,3.0
ARI,0,1,DET,1.0,91.0,1553.0,3,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,3.0,pass,-4.0
ARI,0,1,DET,1.0,75.0,1512.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,19.0,run,4.0
ARI,0,1,DET,1.0,56.0,1463.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,38.0,run,10.0
ARI,0,1,DET,1.0,46.0,1434.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,48.0,pass,12.0
ARI,0,1,DET,1.0,46.0,1429.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,48.0,pass,14.0
ARI,0,1,DET,1.0,32.0,1366.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,62.0,pass,2.0
ARI,0,1,DET,1.0,24.0,1321.0,3,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,70.0,pass,3.0
ARI,0,1,DET,1.0,27.0,1269.0,3,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,67.0,pass,15.0
ARI,0,1,DET,1.0,27.0,1264.0,3,2.0,20,0,0,0,0,0,1,0,0,0,0,0,0,67.0,pass,19.0
ARI,0,1,DET,1.0,3.0,1242.0,3,1.0,3,0,1,0,0,0,0,0,0,0,1,0,1,91.0,run,3.0
DET,0,1,ARI,-8.0,84.0,1232.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,20.0
DET,0,1,ARI,-8.0,53.0,1201.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,31.0,run,2.0
DET,0,1,ARI,-8.0,51.0,1164.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,33.0,pass,13.0
DET,0,1,ARI,-8.0,51.0,1159.0,3,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,33.0,pass,26.0
ARI,0,1,DET,8.0,79.0,1143.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,5.0
DET,1,0,ARI,-8.0,10.0,1132.0,3,1.0,10,1,0,0,0,0,0,0,0,0,1,0,1,0.0,run,3.0
DET,1,0,ARI,-8.0,7.0,1095.0,3,2.0,7,0,0,0,0,1,0,0,0,0,1,0,1,3.0,pass,2.0
ARI,0,1,DET,2.0,75.0,1087.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,5.0
ARI,0,1,DET,2.0,67.0,1046.0,3,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,8.0,run,1.0
ARI,0,1,DET,2.0,66.0,1008.0,3,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,run,1.0
ARI,0,1,DET,2.0,70.0,948.0,3,1.0,15,0,0,1,0,0,0,0,0,0,0,0,0,5.0,run,1.0
ARI,0,1,DET,2.0,69.0,904.0,3,2.0,14,0,0,0,0,0,1,0,0,0,0,0,0,6.0,pass,8.0
DET,0,1,ARI,-2.0,67.0,856.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
DET,0,1,ARI,-2.0,71.0,821.0,4,1.0,14,0,0,1,0,0,0,0,0,0,0,0,0,-4.0,pass,1.0
DET,0,1,ARI,-2.0,71.0,815.0,4,2.0,14,0,0,0,0,0,1,0,0,0,0,0,0,-4.0,pass,-1.0
DET,0,1,ARI,-2.0,67.0,773.0,4,3.0,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,pass,16.0
DET,0,1,ARI,-2.0,51.0,726.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,16.0,pass,10.0
DET,0,1,ARI,-2.0,34.0,704.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,33.0,run,4.0
DET,0,1,ARI,-2.0,30.0,663.0,4,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,37.0,pass,16.0
DET,0,1,ARI,-2.0,14.0,663.0,4,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,53.0,run,1.0
DET,0,1,ARI,-2.0,8.0,618.0,4,1.0,8,1,0,0,0,0,0,0,0,0,1,0,1,59.0,run,-2.0
DET,0,1,ARI,-2.0,10.0,573.0,4,2.0,10,0,0,0,0,0,1,0,0,0,1,0,1,57.0,pass,10.0
ARI,0,1,DET,-4.0,75.0,567.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,11.0
ARI,0,1,DET,-4.0,51.0,529.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,24.0,pass,5.0
ARI,0,1,DET,-4.0,51.0,523.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,24.0,pass,-4.0
ARI,0,1,DET,-4.0,59.0,446.0,4,3.0,18,0,0,0,0,0,0,0,0,1,0,0,0,16.0,pass,19.0
DET,0,1,ARI,4.0,72.0,428.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,7.0
DET,0,1,ARI,4.0,65.0,392.0,4,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,7.0,run,5.0
DET,0,1,ARI,4.0,60.0,355.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,12.0,pass,10.0
DET,0,1,ARI,4.0,46.0,307.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,run,1.0
DET,0,1,ARI,4.0,45.0,262.0,4,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,27.0,pass,44.0
ARI,0,1,DET,-11.0,75.0,253.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,10.0
ARI,0,1,DET,-18.0,75.0,243.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,11.0
ARI,0,1,DET,-18.0,49.0,235.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,pass,5.0
ARI,0,1,DET,-18.0,38.0,211.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,37.0,pass,6.0
ARI,0,1,DET,-18.0,31.0,187.0,4,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,44.0,pass,31.0
ARI,0,1,DET,-18.0,41.0,172.0,4,3.0,13,0,0,0,0,0,0,0,0,1,0,0,0,34.0,pass,11.0
ARI,0,1,DET,-18.0,28.0,143.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,47.0,pass,28.0
ARI,0,1,DET,-18.0,28.0,136.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,47.0,pass,9.0
ARI,0,1,DET,-18.0,19.0,120.0,4,3.0,1,0,0,0,0,0,0,1,0,0,1,1,0,56.0,pass,5.0
ARI,0,1,DET,-18.0,1.0,98.0,4,1.0,1,0,1,0,0,0,0,0,0,0,1,1,1,74.0,pass,1.0
DET,1,0,ARI,12.0,44.0,93.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,run,6.0
DET,1,0,ARI,12.0,38.0,49.0,4,2.0,4,0,0,0,0,1,0,0,0,0,0,1,0,6.0,run,2.0
ATL,0,1,CHI,0.0,92.0,1788.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
ATL,0,1,CHI,0.0,86.0,1750.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,pass,4.0
ATL,0,1,CHI,0.0,82.0,1693.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.0,pass,12.0
ATL,0,1,CHI,0.0,63.0,1653.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,29.0,pass,12.0
ATL,0,1,CHI,0.0,49.0,1613.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,43.0,run,3.0
ATL,0,1,CHI,0.0,43.0,1539.0,1,3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,49.0,run,5.0
ATL,0,1,CHI,0.0,38.0,1501.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,54.0,pass,4.0
ATL,0,1,CHI,0.0,31.0,1464.0,1,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,61.0,run,2.0
ATL,0,1,CHI,0.0,29.0,1420.0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,63.0,run,-1.0
CHI,0,1,ATL,-3.0,74.0,1369.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,1.0
CHI,0,1,ATL,-3.0,83.0,1298.0,1,2.0,19,0,0,0,0,0,1,0,0,0,0,0,0,-9.0,pass,3.0
CHI,0,1,ATL,-3.0,75.0,1271.0,1,3.0,11,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,pass,8.0
ATL,0,1,CHI,3.0,70.0,1225.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-1.0
ATL,0,1,CHI,3.0,70.0,1222.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,run,4.0
ATL,0,1,CHI,3.0,66.0,1176.0,1,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,4.0,pass,5.0
CHI,0,1,ATL,-3.0,77.0,1159.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,11.0
CHI,0,1,ATL,-3.0,66.0,1121.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,pass,-4.0
CHI,0,1,ATL,-3.0,69.0,1082.0,1,2.0,13,0,0,0,0,0,1,0,0,0,0,0,0,8.0,pass,4.0
CHI,0,1,ATL,-3.0,64.0,1041.0,1,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,13.0,pass,15.0
CHI,0,1,ATL,-3.0,49.0,999.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,28.0,pass,4.0
CHI,0,1,ATL,-3.0,49.0,995.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,28.0,run,15.0
CHI,0,1,ATL,-3.0,34.0,950.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,43.0,run,2.0
CHI,0,1,ATL,-3.0,32.0,908.0,1,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,45.0,pass,6.0
ATL,0,1,CHI,0.0,75.0,895.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,5.0
ATL,0,1,CHI,0.0,70.0,858.0,2,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,5.0,run,0.0
CHI,0,1,ATL,0.0,73.0,713.0,2,3.0,20,0,0,0,0,0,0,0,0,1,0,0,0,-10.0,pass,3.0
ATL,0,1,CHI,0.0,83.0,688.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,18.0
ATL,0,1,CHI,0.0,65.0,656.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,18.0,run,1.0
ATL,0,1,CHI,0.0,64.0,613.0,2,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,19.0,pass,15.0
ATL,0,1,CHI,0.0,46.0,575.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,37.0,pass,2.0
ATL,0,1,CHI,0.0,38.0,547.0,2,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,45.0,run,1.0
ATL,0,1,CHI,0.0,37.0,502.0,2,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,46.0,run,3.0
ATL,0,1,CHI,0.0,40.0,414.0,2,2.0,16,0,0,0,0,0,1,0,0,0,0,0,0,43.0,pass,5.0
ATL,0,1,CHI,0.0,25.0,362.0,2,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,58.0,run,7.0
ATL,0,1,CHI,0.0,18.0,318.0,2,2.0,13,0,0,0,0,0,1,0,0,0,1,0,0,65.0,run,13.0
ATL,0,1,CHI,0.0,5.0,274.0,2,1.0,5,0,0,0,0,0,0,0,0,0,1,0,1,78.0,run,5.0
CHI,0,1,ATL,-7.0,75.0,269.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,3.0
CHI,0,1,ATL,-7.0,72.0,235.0,2,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,3.0,run,46.0
CHI,0,1,ATL,-7.0,26.0,182.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,49.0,run,4.0
CHI,0,1,ATL,-7.0,22.0,145.0,2,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,53.0,run,2.0
CHI,0,1,ATL,-7.0,15.0,113.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,1,0,60.0,run,5.0
CHI,0,1,ATL,-7.0,10.0,65.0,2,2.0,5,0,0,0,0,1,0,0,0,0,1,1,0,65.0,run,6.0
CHI,0,1,ATL,-7.0,4.0,20.0,2,1.0,4,0,1,0,0,0,0,0,0,0,1,1,1,71.0,run,4.0
CHI,0,1,ATL,0.0,75.0,1800.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,2.0
CHI,0,1,ATL,0.0,75.0,1796.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,run,9.0
CHI,0,1,ATL,0.0,66.0,1760.0,3,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,run,7.0
CHI,0,1,ATL,0.0,59.0,1724.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,16.0,run,2.0
ATL,0,1,CHI,0.0,80.0,1629.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,0.0
ATL,0,1,CHI,0.0,80.0,1593.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,-2.0
CHI,0,1,ATL,0.0,55.0,1510.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,5.0
CHI,0,1,ATL,0.0,50.0,1473.0,3,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,5.0,run,1.0
CHI,0,1,ATL,0.0,49.0,1431.0,3,3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,6.0,pass,4.0
ATL,0,1,CHI,0.0,86.0,1419.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,3.0
ATL,0,1,CHI,0.0,86.0,1412.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,6.0
ATL,0,1,CHI,0.0,75.0,1386.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,run,1.0
ATL,0,1,CHI,0.0,74.0,1346.0,3,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,12.0,run,6.0
ATL,0,1,CHI,0.0,68.0,1314.0,3,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,18.0,pass,5.0
ATL,0,1,CHI,0.0,60.0,1259.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,26.0,run,0.0
ATL,0,1,CHI,0.0,45.0,1210.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,41.0,pass,5.0
ATL,0,1,CHI,0.0,25.0,1167.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,61.0,pass,14.0
ATL,0,1,CHI,0.0,20.0,1116.0,3,1.0,20,0,0,1,0,0,0,0,0,0,1,0,1,66.0,run,6.0
ATL,0,1,CHI,0.0,14.0,1085.0,3,2.0,14,0,0,0,0,0,1,0,0,0,1,0,1,72.0,pass,3.0
ATL,0,1,CHI,0.0,10.0,1039.0,3,3.0,10,0,0,0,0,0,0,0,0,1,1,0,1,76.0,pass,10.0
CHI,0,1,ATL,-3.0,71.0,1025.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,-3.0
CHI,0,1,ATL,-3.0,74.0,981.0,3,2.0,13,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,run,3.0
CHI,0,1,ATL,-3.0,56.0,956.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,15.0,run,2.0
CHI,0,1,ATL,-3.0,54.0,919.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,17.0,pass,4.0
CHI,0,1,ATL,-3.0,55.0,870.0,4,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,16.0,pass,5.0
CHI,0,1,ATL,-3.0,48.0,835.0,4,2.0,13,0,0,0,0,0,1,0,0,0,0,0,0,23.0,pass,-7.0
CHI,0,1,ATL,-3.0,48.0,828.0,4,3.0,13,0,0,0,0,0,0,0,0,1,0,0,0,23.0,pass,4.0
ATL,0,1,CHI,3.0,95.0,774.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,6.0
ATL,0,1,CHI,3.0,88.0,733.0,4,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,7.0,pass,3.0
ATL,0,1,CHI,3.0,88.0,730.0,4,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,7.0,pass,40.0
CHI,0,1,ATL,-10.0,75.0,715.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,10.0
CHI,0,1,ATL,-10.0,65.0,677.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.0,pass,5.0
