pos_team,posteam_home,posteam_away,def_team,score_differential,yardline_100,half_seconds_remaining,qtr,down,ydstogo,normal_first_down,first_and_short,first_and_long,second_and_short,second_and_medium,second_and_long,third_and_short,third_and_medium,third_and_long,in_redzone,is_two_minute_drill,is_goal_to_go,curr_drive_length,play_type,play_length
ARI,0,1,SF,-3.0,61.0,1695.0,3,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,2.0,pass,12.0
ARI,0,1,SF,-3.0,49.0,1678.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,14.0,run,3.0
ARI,0,1,SF,-3.0,56.0,1597.0,3,3.0,17,0,0,0,0,0,0,0,0,1,0,0,0,7.0,run,25.0
ARI,0,1,SF,-3.0,31.0,1562.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,32.0,run,2.0
ARI,0,1,SF,-3.0,39.0,1542.0,3,1.0,18,0,0,1,0,0,0,0,0,0,0,0,0,24.0,run,8.0
SF,0,1,ARI,3.0,61.0,1489.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
SF,0,1,ARI,3.0,63.0,1401.0,3,3.0,12,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,pass,15.0
ARI,0,1,SF,-3.0,88.0,1390.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,11.0
ARI,0,1,SF,-3.0,62.0,1380.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,run,7.0
ARI,0,1,SF,-3.0,55.0,1345.0,3,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,33.0,run,3.0
ARI,0,1,SF,-3.0,52.0,1328.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,36.0,run,-4.0
ARI,0,1,SF,-3.0,56.0,1295.0,3,2.0,14,0,0,0,0,0,1,0,0,0,0,0,0,32.0,pass,-1.0
ARI,0,1,SF,-3.0,48.0,1255.0,3,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,40.0,pass,20.0
SF,0,1,ARI,3.0,93.0,1243.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
SF,0,1,ARI,3.0,87.0,1211.0,3,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,run,5.0
SF,0,1,ARI,3.0,82.0,1180.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,run,2.0
SF,0,1,ARI,3.0,80.0,1142.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,13.0,pass,-5.0
SF,0,1,ARI,3.0,80.0,1138.0,3,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,13.0,pass,11.0
SF,0,1,ARI,3.0,64.0,1122.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,29.0,run,7.0
SF,0,1,ARI,3.0,57.0,1089.0,3,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,36.0,run,0.0
ARI,0,1,SF,-3.0,94.0,1034.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,-4.0
ARI,0,1,SF,-3.0,94.0,1031.0,3,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,run,0.0
ARI,0,1,SF,-3.0,89.0,991.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,5.0,run,2.0
ARI,0,1,SF,-3.0,87.0,973.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,7.0,pass,7.0
ARI,0,1,SF,-3.0,80.0,941.0,3,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.0,run,3.0
ARI,0,1,SF,-3.0,77.0,918.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,17.0,pass,13.0
ARI,0,1,SF,-3.0,70.0,835.0,4,2.0,21,0,0,0,0,0,1,0,0,0,0,0,0,24.0,run,8.0
ARI,0,1,SF,-3.0,47.0,800.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,47.0,run,-1.0
ARI,0,1,SF,-3.0,35.0,751.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,59.0,run,2.0
ARI,0,1,SF,-3.0,33.0,723.0,4,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,61.0,pass,-2.0
ARI,0,1,SF,-3.0,26.0,697.0,4,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,68.0,run,2.0
ARI,0,1,SF,-3.0,24.0,669.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,70.0,run,2.0
ARI,0,1,SF,-3.0,22.0,635.0,4,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,72.0,run,22.0
SF,0,1,ARI,-4.0,78.0,620.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,18.0
SF,0,1,ARI,-4.0,37.0,586.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,41.0,pass,2.0
SF,0,1,ARI,-4.0,10.0,568.0,4,1.0,10,1,0,0,0,0,0,0,0,0,1,0,1,68.0,run,5.0
SF,0,1,ARI,-4.0,5.0,527.0,4,2.0,5,0,0,0,0,1,0,0,0,0,1,0,1,73.0,pass,5.0
SF,0,1,ARI,-4.0,5.0,522.0,4,3.0,5,0,0,0,0,0,0,0,1,0,1,0,1,73.0,pass,1.0
ARI,0,1,SF,-3.0,75.0,518.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,27.0
ARI,0,1,SF,-3.0,75.0,511.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,5.0
ARI,0,1,SF,-3.0,64.0,493.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,run,10.0
ARI,0,1,SF,-3.0,54.0,468.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.0,run,1.0
ARI,0,1,SF,-3.0,53.0,442.0,4,2.0,9,0,0,0,0,0,1,0,0,0,0,0,0,22.0,run,15.0
ARI,0,1,SF,-3.0,38.0,402.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,37.0,pass,-3.0
ARI,0,1,SF,-3.0,38.0,360.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,37.0,pass,3.0
ARI,0,1,SF,-3.0,34.0,327.0,4,3.0,6,0,0,0,0,0,0,0,1,0,0,0,0,41.0,pass,7.0
ARI,0,1,SF,-3.0,1.0,307.0,4,1.0,1,0,1,0,0,0,0,0,0,0,1,0,1,74.0,run,1.0
SF,0,1,ARI,-4.0,75.0,303.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
SF,0,1,ARI,-4.0,69.0,279.0,4,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,pass,3.0
SF,0,1,ARI,-4.0,64.0,239.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.0,run,9.0
SF,0,1,ARI,-4.0,55.0,204.0,4,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,20.0,run,7.0
SF,0,1,ARI,-4.0,48.0,172.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,27.0,pass,6.0
SF,0,1,ARI,-4.0,42.0,127.0,4,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,33.0,run,10.0
SF,0,1,ARI,-4.0,32.0,120.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,43.0,pass,2.0
SF,0,1,ARI,-4.0,30.0,103.0,4,2.0,8,0,0,0,0,0,1,0,0,0,0,1,0,45.0,pass,5.0
SF,0,1,ARI,-4.0,21.0,81.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,54.0,pass,21.0
SF,0,1,ARI,-4.0,21.0,74.0,4,2.0,10,0,0,0,0,0,1,0,0,0,0,1,0,54.0,pass,5.0
SF,0,1,ARI,-4.0,16.0,47.0,4,3.0,5,0,0,0,0,0,0,0,1,0,1,1,0,59.0,pass,16.0
ARI,0,1,SF,4.0,84.0,33.0,4,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,run,9.0
ARI,0,1,SF,4.0,75.0,26.0,4,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.0,run,2.0
CHI,0,1,DET,0.0,75.0,1800.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
CHI,0,1,DET,0.0,69.0,1766.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,run,3.0
CHI,0,1,DET,0.0,66.0,1746.0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,run,0.0
DET,0,1,CHI,0.0,79.0,1698.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,2.0
DET,0,1,CHI,0.0,77.0,1666.0,1,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,2.0,run,-1.0
DET,0,1,CHI,0.0,78.0,1631.0,1,3.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1.0,pass,-1.0
CHI,0,1,DET,0.0,75.0,1618.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,-54.0,pass,-1.0
CHI,0,1,DET,0.0,75.0,1613.0,1,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0.0,pass,3.0
CHI,0,1,DET,0.0,62.0,1574.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,13.0,run,13.0
CHI,0,1,DET,0.0,49.0,1533.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,pass,12.0
CHI,0,1,DET,0.0,37.0,1496.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,38.0,run,3.0
CHI,0,1,DET,0.0,34.0,1454.0,1,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,41.0,pass,14.0
CHI,0,1,DET,0.0,34.0,1449.0,1,3.0,7,0,0,0,0,0,0,0,1,0,0,0,0,41.0,pass,2.0
DET,0,1,CHI,0.0,65.0,1437.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,4.0
DET,0,1,CHI,0.0,50.0,1424.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,15.0,run,19.0
DET,1,0,CHI,0.0,31.0,1388.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,-6.0,pass,12.0
DET,1,0,CHI,0.0,11.0,1346.0,1,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,14.0,run,2.0
DET,0,1,CHI,0.0,9.0,1303.0,1,2.0,8,0,0,0,0,0,1,0,0,0,1,0,0,56.0,pass,4.0
DET,0,1,CHI,0.0,9.0,1298.0,1,3.0,8,0,0,0,0,0,0,0,0,1,1,0,0,56.0,pass,9.0
CHI,0,1,DET,-3.0,75.0,1290.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,6.0
CHI,0,1,DET,-3.0,69.0,1252.0,1,2.0,4,0,0,0,0,1,0,0,0,0,0,0,0,6.0,pass,4.0
CHI,0,1,DET,-3.0,59.0,1214.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,-34.0,run,5.0
CHI,0,1,DET,-3.0,54.0,1172.0,1,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,-29.0,pass,16.0
CHI,0,1,DET,-3.0,35.0,1133.0,1,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,-10.0,run,-1.0
CHI,0,1,DET,-3.0,36.0,1092.0,1,2.0,11,0,0,0,0,0,1,0,0,0,0,0,0,39.0,run,16.0
CHI,0,1,DET,-3.0,20.0,1049.0,1,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,55.0,run,3.0
CHI,0,1,DET,-3.0,17.0,1007.0,1,2.0,7,0,0,0,0,1,0,0,0,0,1,0,0,58.0,pass,17.0
CHI,0,1,DET,-3.0,17.0,999.0,1,3.0,7,0,0,0,0,0,0,0,1,0,1,0,0,58.0,pass,17.0
DET,0,1,CHI,0.0,85.0,972.0,1,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,-10.0,pass,-1.0
DET,0,1,CHI,0.0,77.0,933.0,1,2.0,12,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,pass,11.0
DET,0,1,CHI,0.0,66.0,900.0,2,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,run,0.0
CHI,0,1,DET,0.0,88.0,840.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,8.0
CHI,0,1,DET,0.0,80.0,800.0,2,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,8.0,run,8.0
CHI,0,1,DET,0.0,72.0,757.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,16.0,run,1.0
CHI,0,1,DET,0.0,56.0,736.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,32.0,pass,3.0
CHI,0,1,DET,0.0,44.0,708.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,44.0,run,-2.0
CHI,0,1,DET,0.0,46.0,663.0,2,2.0,12,0,0,0,0,0,1,0,0,0,0,0,0,42.0,pass,31.0
CHI,0,1,DET,0.0,46.0,657.0,2,3.0,12,0,0,0,0,0,0,0,0,1,0,0,0,42.0,pass,21.0
DET,0,1,CHI,0.0,87.0,644.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,17.0
DET,0,1,CHI,0.0,61.0,610.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,26.0,pass,-5.0
DET,0,1,CHI,0.0,63.0,550.0,2,2.0,12,0,0,0,0,0,1,0,0,0,0,0,0,24.0,pass,4.0
DET,0,1,CHI,0.0,68.0,546.0,2,3.0,17,0,0,0,0,0,0,0,0,1,0,0,0,19.0,pass,18.0
DET,0,1,CHI,0.0,50.0,509.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,37.0,pass,45.0
DET,0,1,CHI,0.0,50.0,502.0,2,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0,37.0,pass,5.0
DET,0,1,CHI,0.0,50.0,498.0,2,3.0,10,0,0,0,0,0,0,0,0,1,0,0,0,37.0,pass,4.0
DET,0,1,CHI,0.0,29.0,452.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,58.0,run,13.0
DET,0,1,CHI,0.0,16.0,415.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,71.0,run,2.0
DET,0,1,CHI,0.0,14.0,381.0,2,2.0,8,0,0,0,0,0,1,0,0,0,1,0,0,73.0,run,0.0
DET,0,1,CHI,0.0,14.0,343.0,2,3.0,8,0,0,0,0,0,0,0,0,1,1,0,0,73.0,pass,12.0
CHI,0,1,DET,-3.0,77.0,326.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,18.0
CHI,0,1,DET,-3.0,55.0,283.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,22.0,run,8.0
CHI,0,1,DET,-3.0,47.0,243.0,2,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,30.0,run,5.0
CHI,0,1,DET,-3.0,42.0,199.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,35.0,pass,9.0
CHI,0,1,DET,-3.0,11.0,178.0,2,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,66.0,run,1.0
CHI,0,1,DET,-3.0,10.0,136.0,2,2.0,9,0,0,0,0,0,1,0,0,0,1,0,0,67.0,pass,10.0
CHI,0,1,DET,-3.0,10.0,131.0,2,3.0,9,0,0,0,0,0,0,0,0,1,1,0,0,67.0,pass,9.0
DET,0,1,CHI,0.0,75.0,122.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,pass,6.0
DET,0,1,CHI,0.0,68.0,117.0,2,2.0,3,0,0,0,1,0,0,0,0,0,0,1,0,7.0,run,1.0
DET,0,1,CHI,0.0,67.0,83.0,2,3.0,2,0,0,0,0,0,0,1,0,0,0,1,0,8.0,run,1.0
CHI,0,1,DET,0.0,89.0,65.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,-3.0
CHI,0,1,DET,0.0,86.0,61.0,2,2.0,7,0,0,0,0,1,0,0,0,0,0,1,0,3.0,pass,24.0
CHI,0,1,DET,0.0,86.0,55.0,2,3.0,7,0,0,0,0,0,0,0,1,0,0,1,0,3.0,pass,2.0
DET,1,0,CHI,0.0,48.0,40.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,pass,5.0
DET,1,0,CHI,0.0,41.0,35.0,2,2.0,3,0,0,0,1,0,0,0,0,0,0,1,0,7.0,pass,3.0
DET,1,0,CHI,0.0,25.0,28.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,23.0,pass,19.0
DET,1,0,CHI,0.0,1.0,22.0,2,1.0,1,0,1,0,0,0,0,0,0,0,1,1,1,47.0,run,1.0
CHI,0,1,DET,-7.0,72.0,13.0,2,1.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0.0,run,7.0
DET,0,1,CHI,7.0,72.0,1794.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,4.0
DET,0,1,CHI,7.0,68.0,1762.0,3,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,4.0,run,4.0
DET,0,1,CHI,7.0,64.0,1726.0,3,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,8.0,pass,5.0
DET,0,1,CHI,7.0,49.0,1684.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,23.0,run,5.0
DET,0,1,CHI,7.0,44.0,1648.0,3,2.0,5,0,0,0,0,1,0,0,0,0,0,0,0,28.0,pass,12.0
DET,0,1,CHI,7.0,30.0,1608.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,42.0,pass,16.0
DET,0,1,CHI,7.0,7.0,1582.0,3,1.0,7,1,0,0,0,0,0,0,0,0,1,0,1,65.0,run,3.0
DET,0,1,CHI,7.0,4.0,1542.0,3,2.0,4,0,0,0,0,1,0,0,0,0,1,0,1,68.0,pass,4.0
CHI,0,1,DET,-14.0,75.0,1537.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,8.0
CHI,0,1,DET,-14.0,67.0,1502.0,3,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,8.0,run,10.0
CHI,0,1,DET,-14.0,57.0,1472.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,18.0,run,2.0
CHI,0,1,DET,-14.0,55.0,1432.0,3,2.0,8,0,0,0,0,0,1,0,0,0,0,0,0,20.0,run,3.0
DET,0,1,CHI,14.0,90.0,1349.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.0,run,21.0
DET,0,1,CHI,14.0,69.0,1315.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.0,pass,2.0
DET,0,1,CHI,14.0,60.0,1276.0,3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,30.0,run,10.0
DET,0,1,CHI,14.0,50.0,1232.0,3,1.0,10,1,0,0,0,0,0,0,0,0,0,0,0,40.0,run,1.0
